How does L2 regularization affect logistic regression,"L2 regularization adds \( \lambda \|w\|^2_2 \) penalty to the loss function. It shrinks all weights toward zero, reducing model complexity and preventing overfitting. All weights are reduced proportionally, maintaining feature relevance.<br><br>\[ \min_w \text{Loss} + \lambda \sum_{j=1}^d w_j^2 \]<br><br><b>ELI5:</b> Like adding a tax on large weights that forces the model to use many small contributions instead of relying heavily on any single feature.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::linear_algebra
How does L1 regularization create sparsity,"L1 regularization adds \( \lambda \|w\|_1 \) penalty which creates a diamond-shaped constraint region. At the optimum, many weights become exactly zero, performing automatic feature selection.<br><br>\[ \min_w \text{Loss} + \lambda \sum_{j=1}^d |w_j| \]<br><br><b>ELI5:</b> Like a budget that forces you to completely eliminate some expenses rather than reducing all expenses slightly.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::linear_algebra
What is the probabilistic interpretation of Gaussian Naive Bayes,"Gaussian Naive Bayes assumes features are conditionally independent given the class label, with each feature following a Gaussian distribution. The decision boundary is quadratic when classes have different variances, but linear when variances are equal.<br><br>\[ P(y|x) \propto P(y) \prod_{j=1}^d \mathcal{N}(x_j | \mu_{j,y}, \sigma_{j,y}^2) \]<br><br><b>ELI5:</b> Like classifying fruits by assuming weight and color are independent measurements, each following a bell curve for each fruit type.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::linear_algebra
What is the difference between grid search and random search,Grid search exhaustively evaluates all combinations in a predefined hyperparameter grid. Random search samples random combinations from distributions. Random search is more efficient when some hyperparameters have low impact on performance.<br><br><b>ELI5:</b> Grid search is like checking every house on a grid map. Random search is like randomly knocking on doors in a neighborhood.,aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::linear_algebra
What is column standardization,Column standardization transforms each feature to have zero mean and unit variance: \( x' = \frac{x - \mu}{\sigma} \). This ensures features are on comparable scales and improves convergence of gradient-based optimization.<br><br><b>ELI5:</b> Like converting all measurements to a common ruler so no single feature dominates due to its units.,aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::linear_algebra
What is feature collinearity,"Collinearity occurs when features are highly correlated, making the weight matrix nearly singular. This causes instability in weight estimates and poor generalization. The model cannot uniquely determine which feature is responsible for the effect.<br><br><b>ELI5:</b> Like having two witnesses who always say the same thing—you can't tell which one is actually providing the information.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::linear_algebra
What is the time complexity of logistic regression,"Training: \( O(n \cdot d \cdot k) \) where \( n \) is samples, \( d \) is features, \( k \) is iterations. Prediction: \( O(d) \). Space complexity is \( O(d) \) for storing weights.<br><br><b>ELI5:</b> Training scales linearly with data size, features, and training passes. Prediction is just a quick weighted sum.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::linear_algebra
Why use Euclidean distance in k-means or kNN,"Euclidean distance is preferred because it preserves geometric intuition in isotropic spaces and penalizes larger deviations more heavily than Manhattan distance. It aligns with the L2 norm, which is differentiable and works well with gradient-based optimization.<br><br><b>ELI5:</b> Think of Euclidean distance as measuring 'as the crow flies'—it's the straight-line distance that naturally fits how we visualize clusters or neighbors in space.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::interview_questions_on_probability_and_statistics
How to detect overfitting,Overfitting is detected when the model performs well on training data but poorly on unseen validation/test data. Key indicators include high training accuracy with low validation accuracy or a large gap between training and validation loss.<br><br><b>ELI5:</b> Like memorizing answers for a test but failing when questions are slightly rephrased—your model 'memorized' the training data instead of learning general patterns.,aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::interview_questions_on_probability_and_statistics
How does kNN differ from k-means,"kNN is a supervised classification algorithm that assigns labels based on the majority vote of k nearest neighbors. k-means is an unsupervised clustering algorithm that partitions data into k clusters by minimizing within-cluster variance. kNN uses labeled data; k-means does not.<br><br><b>ELI5:</b> kNN is like asking your neighbors for advice (they have labels), while k-means is grouping people by how close they stand together (no labels needed).",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::interview_questions_on_probability_and_statistics
Difference between test set and validation set,"The validation set is used during model development to tune hyperparameters and evaluate performance iteratively. The test set is used only once at the end to assess the final model's generalization performance. Both are held-out subsets of the data.<br><br><b>ELI5:</b> Validation is your practice exam (adjust study methods), test is the final exam (grade your performance).",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::interview_questions_on_probability_and_statistics
How to avoid overfitting in kNN,"Avoid overfitting in kNN by increasing k (reduces variance but may increase bias), using cross-validation to select k, or applying feature selection/dimensionality reduction to remove noise. Larger k smooths decision boundaries.<br><br><b>ELI5:</b> Asking more neighbors (higher k) averages out noisy opinions, making decisions more stable.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::interview_questions_on_probability_and_statistics
When is false positive more important than false negative,"False positives are prioritized in scenarios where incorrect alarms are costly or harmful, e.g., spam detection (flagging legitimate emails as spam) or medical screening (unnecessary treatments).<br><br><b>ELI5:</b> Better to double-check a 'false alarm' fire drill than miss a real fire.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::interview_questions_on_probability_and_statistics
When is false negative more important than false positive,"False negatives are critical when missing a positive case has severe consequences, e.g., cancer diagnosis (missing a tumor) or fraud detection (missing fraudulent transactions).<br><br><b>ELI5:</b> Missing a single bomb at airport security is worse than a few extra bag checks.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::interview_questions_on_probability_and_statistics
When are false positives and negatives equally important,"Both errors are equally important when their costs are balanced, e.g., email classification (misclassifying work vs personal) or product recommendations (wrong suggestions hurt engagement equally).<br><br><b>ELI5:</b> Like guessing heads/tails—wrong either way is equally bad.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::interview_questions_on_probability_and_statistics
